auto,fecha,monto_recibido
9513,2022-12-06,62.0
9514,2022-12-06,175.0
9515,2022-12-06,249.16
9516,2022-12-06,427.0
9517,2022-12-06,70.5
9518,2022-12-06,130.0
9519,2022-12-06,17.0
9526,2022-12-07,180.0
9525,2022-12-07,270.0
9524,2022-12-07,244.0
9522,2022-12-07,63.0
9521,2022-12-07,426.0
9520,2022-12-07,301.0
9523,2022-12-07,270.0
9527,2022-12-08,282.0
9528,2022-12-08,154.0
9529,2022-12-08,187.0
9530,2022-12-08,280.0
9531,2022-12-08,447.0
9532,2022-12-08,113.0
9533,2022-12-08,3.0
9534,2022-12-09,625.5
9535,2022-12-09,424.0
9536,2022-12-09,251.0
9541,2022-12-10,160.0
9539,2022-12-10,12.0
9540,2022-12-10,228.0
9537,2022-12-10,221.69
9538,2022-12-10,65.3
9542,2022-12-12,25.0
9543,2022-12-12,408.1
9544,2022-12-12,22.0
9545,2022-12-12,285.0
9546,2022-12-12,220.0
9547,2022-12-12,365.0
9548,2022-12-12,182.0
9549,2022-12-12,35.0
9557,2022-12-13,32.0
9558,2022-12-13,100.0
9556,2022-12-13,490.0
9554,2022-12-13,210.0
9555,2022-12-13,175.0
9552,2022-12-13,68.0
9551,2022-12-13,582.0
9550,2022-12-13,509.5
9553,2022-12-13,81.0
9569,2022-12-14,177.0
9559,2022-12-14,227.0
9560,2022-12-14,115.0
9561,2022-12-14,76.0
9562,2022-12-14,37.0
9563,2022-12-14,320.0
9564,2022-12-14,120.0
9565,2022-12-14,128.0
9566,2022-12-14,240.0
9567,2022-12-14,241.0
9568,2022-12-14,411.0
9577,2022-12-15,172.0
9576,2022-12-15,213.0
9578,2022-12-15,360.0
9579,2022-12-15,220.0
9575,2022-12-15,100.0
9571,2022-12-15,177.0
9573,2022-12-15,102.0
9572,2022-12-15,385.0
9570,2022-12-15,211.0
9574,2022-12-15,107.0
9587,2022-12-16,142.0
9586,2022-12-16,12.0
9585,2022-12-16,201.0
9584,2022-12-16,320.0
9582,2022-12-16,51.0
9581,2022-12-16,346.0
9580,2022-12-16,550.0
9583,2022-12-16,81.0
9595,2022-12-19,48.0
9599,2022-12-19,540.0
9598,2022-12-19,351.0
9597,2022-12-19,320.0
9596,2022-12-19,140.0
9594,2022-12-19,275.0
9592,2022-12-19,322.0
9591,2022-12-19,25.0
9590,2022-12-19,98.25
9589,2022-12-19,52.0
9588,2022-12-19,112.0
9593,2022-12-19,152.0
9600,2022-12-20,38.0
9601,2022-12-20,192.5
9602,2022-12-20,420.0
9603,2022-12-20,280.0
9604,2022-12-20,16.0
9612,2022-12-21,16.0
9615,2022-12-21,84.0
9614,2022-12-21,102.0
9613,2022-12-21,108.0
9611,2022-12-21,157.0
9605,2022-12-21,190.0
9609,2022-12-21,102.1
9608,2022-12-21,319.6
9607,2022-12-21,213.0
9606,2022-12-21,6.0
9610,2022-12-21,142.0
9616,2022-12-22,240.0
9617,2022-12-22,218.72
9618,2022-12-22,82.0
9619,2022-12-22,15.0
9631,2022-12-23,163.3
9630,2022-12-23,85.0
9629,2022-12-23,120.0
9628,2022-12-23,68.0
9627,2022-12-23,461.0
9626,2022-12-23,15.0
9623,2022-12-23,253.0
9624,2022-12-23,490.0
9622,2022-12-23,128.0
9621,2022-12-23,365.0
9620,2022-12-23,282.8
9625,2022-12-23,122.0
9638,2022-12-27,220.0
9640,2022-12-27,141.0
9639,2022-12-27,62.0
9637,2022-12-27,530.0
9632,2022-12-27,250.0
9635,2022-12-27,303.6
9633,2022-12-27,65.0
9636,2022-12-27,134.0
9634,2022-12-27,400.0
9641,2022-12-28,325.0
9642,2022-12-28,200.0
9643,2022-12-28,148.0
9644,2022-12-28,155.0
9645,2022-12-28,126.79
9646,2022-12-28,106.0
9647,2022-12-28,162.0
9648,2022-12-28,153.0
9649,2022-12-28,75.0
9654,2022-12-29,344.0
9659,2022-12-29,160.0
9658,2022-12-29,370.0
9657,2022-12-29,408.0
9656,2022-12-29,271.0
9653,2022-12-29,43.0
9652,2022-12-29,110.5
9651,2022-12-29,420.0
9650,2022-12-29,332.0
9655,2022-12-29,105.0
9666,2022-12-30,255.0
9660,2022-12-30,600.0
9661,2022-12-30,77.5
9662,2022-12-30,256.5
9663,2022-12-30,228.0
9664,2022-12-30,365.0
9665,2022-12-30,145.0
9667,2022-12-30,16.0
9671,2022-12-31,193.0
9670,2022-12-31,120.0
9669,2022-12-31,433.3
9668,2022-12-31,254.65
9672,2023-01-03,318.1
9673,2023-01-03,401.01
9674,2023-01-03,261.0
9675,2023-01-03,384.0
9676,2023-01-03,174.5
9677,2023-01-03,120.4
9689,2023-01-04,141.0
9688,2023-01-04,15.0
9687,2023-01-04,78.0
9686,2023-01-04,175.0
9685,2023-01-04,220.0
9684,2023-01-04,100.0
9682,2023-01-04,25.0
9681,2023-01-04,320.0
9680,2023-01-04,25.0
9679,2023-01-04,331.0
9678,2023-01-04,400.0
9683,2023-01-04,140.0
9697,2023-01-05,240.0
9690,2023-01-05,290.0
9691,2023-01-05,155.0
9692,2023-01-05,120.0
9693,2023-01-05,240.0
9694,2023-01-05,226.1
9695,2023-01-05,359.0
9696,2023-01-05,290.0
9706,2023-01-06,220.0
9700,2023-01-06,222.0
9705,2023-01-06,97.0
9707,2023-01-06,102.0
9704,2023-01-06,136.0
9698,2023-01-06,471.0
9702,2023-01-06,123.0
9701,2023-01-06,414.42
9699,2023-01-06,329.0
9703,2023-01-06,20.0
9718,2023-01-07,109.0
9717,2023-01-07,75.0
9716,2023-01-07,45.0
9715,2023-01-07,18.0
9713,2023-01-07,450.0
9714,2023-01-07,240.0
9711,2023-01-07,240.0
9710,2023-01-07,25.5
9709,2023-01-07,14.0
9708,2023-01-07,90.0
9712,2023-01-07,148.0
9727,2023-01-09,110.0
9732,2023-01-09,498.0
9731,2023-01-09,535.0
9733,2023-01-09,198.0
9729,2023-01-09,376.0
9728,2023-01-09,6.0
9726,2023-01-09,390.0
9730,2023-01-09,50.0
9724,2023-01-09,120.0
9723,2023-01-09,30.0
9722,2023-01-09,181.0
9721,2023-01-09,110.5
9720,2023-01-09,40.0
9719,2023-01-09,226.0
9725,2023-01-09,25.0
9746,2023-01-10,12.0
9745,2023-01-10,140.0
9744,2023-01-10,149.0
9743,2023-01-10,348.7
9741,2023-01-10,60.0
9740,2023-01-10,120.0
9742,2023-01-10,79.7
9738,2023-01-10,110.0
9737,2023-01-10,24.0
9736,2023-01-10,222.0
9735,2023-01-10,140.0
9734,2023-01-10,606.0
9739,2023-01-10,261.0
9755,2023-01-11,390.0
9754,2023-01-11,420.0
9753,2023-01-11,525.0
9752,2023-01-11,410.0
9749,2023-01-11,72.0
9750,2023-01-11,513.0
9748,2023-01-11,411.0
9747,2023-01-11,105.0
9756,2023-01-11,106.0
9751,2023-01-11,245.0
9757,2023-01-11,80.0
9763,2023-01-12,630.0
9764,2023-01-12,19.0
9761,2023-01-12,178.0
9762,2023-01-12,30.0
9760,2023-01-12,300.0
9759,2023-01-12,370.0
9758,2023-01-12,230.0
9765,2023-01-13,111.0
9766,2023-01-13,285.0
9767,2023-01-13,298.0
9768,2023-01-13,250.5
9769,2023-01-13,203.0
9770,2023-01-13,165.0
9776,2023-01-14,110.0
9775,2023-01-14,386.95
9774,2023-01-14,81.0
9772,2023-01-14,35.0
9771,2023-01-14,1600.0
9773,2023-01-14,79.0
9786,2023-01-16,310.0
9791,2023-01-16,104.0
9790,2023-01-16,107.0
9789,2023-01-16,96.0
9788,2023-01-16,17.0
9787,2023-01-16,40.0
9785,2023-01-16,58.0
9780,2023-01-16,383.0
9783,2023-01-16,452.0
9782,2023-01-16,87.0
9781,2023-01-16,154.0
9779,2023-01-16,70.0
9777,2023-01-16,194.0
9784,2023-01-16,310.0
9778,2023-01-16,130.0
9803,2023-01-17,267.0
9805,2023-01-17,249.0
9804,2023-01-17,50.0
9794,2023-01-17,290.0
9807,2023-01-17,182.0
9802,2023-01-17,350.59
9806,2023-01-17,450.0
9801,2023-01-17,93.0
9792,2023-01-17,109.0
9799,2023-01-17,40.0
9798,2023-01-17,25.0
9797,2023-01-17,208.0
9796,2023-01-17,56.0
9795,2023-01-17,30.0
9793,2023-01-17,252.0
9800,2023-01-17,146.0
9820,2023-01-18,40.0
9819,2023-01-18,175.0
9818,2023-01-18,140.0
9817,2023-01-18,76.0
9816,2023-01-18,105.0
9815,2023-01-18,130.0
9811,2023-01-18,320.0
9813,2023-01-18,130.0
9812,2023-01-18,385.0
9810,2023-01-18,35.0
9809,2023-01-18,315.0
9808,2023-01-18,740.0
9821,2023-01-18,8.0
9814,2023-01-18,17.5
9829,2023-01-19,280.0
9824,2023-01-19,619.8
9828,2023-01-19,79.0
9830,2023-01-19,30.0
9827,2023-01-19,195.0
9823,2023-01-19,50.0
9825,2023-01-19,120.0
9826,2023-01-19,507.0
9822,2023-01-19,342.0
9831,2023-01-20,561.0
9832,2023-01-20,35.0
9833,2023-01-20,200.0
9834,2023-01-20,549.2
9835,2023-01-20,22.0
9836,2023-01-20,20.0
9837,2023-01-20,140.0
9838,2023-01-20,130.0
9839,2023-01-20,250.0
9840,2023-01-20,331.0
9846,2023-01-21,36.0
9845,2023-01-21,205.0
9844,2023-01-21,351.0
9843,2023-01-21,30.0
9842,2023-01-21,73.0
9841,2023-01-21,607.0
9847,2023-01-24,731.0
9848,2023-01-24,91.0
9849,2023-01-24,251.0
9850,2023-01-24,153.0
9851,2023-01-24,245.0
9852,2023-01-24,250.0
9853,2023-01-24,254.0
9854,2023-01-24,258.0
9855,2023-01-24,61.0
9864,2023-01-25,170.0
9863,2023-01-25,91.0
9862,2023-01-25,140.0
9861,2023-01-25,285.0
9856,2023-01-25,241.0
9859,2023-01-25,595.0
9858,2023-01-25,322.0
9857,2023-01-25,190.0
9860,2023-01-25,87.0
9874,2023-01-26,175.0
9873,2023-01-26,210.0
9871,2023-01-26,181.0
9870,2023-01-26,247.0
9872,2023-01-26,211.0
9868,2023-01-26,200.0
9867,2023-01-26,280.0
9866,2023-01-26,630.0
9865,2023-01-26,520.0
9869,2023-01-26,120.0
9883,2023-01-27,200.0
9875,2023-01-27,12.0
9876,2023-01-27,329.0
9877,2023-01-27,239.25
9878,2023-01-27,823.0
9879,2023-01-27,176.2
9880,2023-01-27,114.0
9881,2023-01-27,525.0
9882,2023-01-27,375.0
9890,2023-01-28,17.0
9889,2023-01-28,260.0
9891,2023-01-28,139.0
9892,2023-01-28,810.0
9888,2023-01-28,105.7
9886,2023-01-28,372.0
9885,2023-01-28,49.0
9884,2023-01-28,350.5
9887,2023-01-28,57.0
9901,2023-01-30,209.0
9900,2023-01-30,18.0
9899,2023-01-30,54.0
9898,2023-01-30,90.0
9897,2023-01-30,351.0
9896,2023-01-30,265.6
9895,2023-01-30,417.0
9894,2023-01-30,25.0
9893,2023-01-30,140.0
9912,2023-01-31,38.0
9911,2023-01-31,270.0
9910,2023-01-31,85.0
9909,2023-01-31,3.5
9908,2023-01-31,363.0
9905,2023-01-31,69.0
9906,2023-01-31,170.0
9904,2023-01-31,166.0
9903,2023-01-31,136.0
9902,2023-01-31,332.0
9907,2023-01-31,354.0
9913,2023-02-01,500.0
9914,2023-02-01,117.0
9915,2023-02-01,92.5
9916,2023-02-01,457.0
9917,2023-02-01,340.0
9918,2023-02-01,30.0
9924,2023-02-02,265.0
9925,2023-02-02,68.0
9923,2023-02-02,105.0
9920,2023-02-02,165.0
9921,2023-02-02,225.0
9922,2023-02-02,133.5
9919,2023-02-02,46.0
9926,2023-02-03,521.0
9927,2023-02-03,35.0
9928,2023-02-03,130.0
9929,2023-02-03,188.0
9930,2023-02-03,371.0
9931,2023-02-03,110.0
9936,2023-02-04,312.0
9935,2023-02-04,209.0
9937,2023-02-04,106.0
9933,2023-02-04,270.0
9932,2023-02-04,178.5
9934,2023-02-04,65.0
9948,2023-02-06,60.0
9947,2023-02-06,420.0
9946,2023-02-06,112.0
9945,2023-02-06,272.0
9944,2023-02-06,36.0
9943,2023-02-06,350.0
9941,2023-02-06,57.0
9940,2023-02-06,320.0
9939,2023-02-06,234.0
9938,2023-02-06,935.0
9942,2023-02-06,150.0
9954,2023-02-07,94.0
9956,2023-02-07,370.0
9955,2023-02-07,300.0
9953,2023-02-07,230.0
9950,2023-02-07,160.0
9951,2023-02-07,412.0
9952,2023-02-07,113.0
9949,2023-02-07,420.0
9967,2023-02-08,30.0
9965,2023-02-08,137.5
9964,2023-02-08,473.0
9963,2023-02-08,24.0
9962,2023-02-08,370.0
9966,2023-02-08,517.0
9960,2023-02-08,187.0
9959,2023-02-08,740.0
9958,2023-02-08,221.5
9957,2023-02-08,216.0
9961,2023-02-08,284.0
9968,2023-02-09,510.0
9969,2023-02-09,336.0
9970,2023-02-09,214.0
9971,2023-02-09,16.0
9972,2023-02-09,86.0
9973,2023-02-09,109.0
9974,2023-02-09,401.0
9975,2023-02-09,81.0
9980,2023-02-10,450.0
9981,2023-02-10,200.0
9979,2023-02-10,181.0
9982,2023-02-10,248.0
9977,2023-02-10,800.0
9976,2023-02-10,146.0
9978,2023-02-10,305.0
9983,2023-02-11,406.0
9984,2023-02-11,925.0
9985,2023-02-11,24.5
9986,2023-02-11,202.9
9987,2023-02-11,157.0
9994,2023-02-13,93.0
9993,2023-02-13,20.0
9992,2023-02-13,249.0
9989,2023-02-13,40.0
9990,2023-02-13,540.0
9988,2023-02-13,560.0
9991,2023-02-13,98.0
10000,2023-02-14,91.0
10002,2023-02-14,16.0
10001,2023-02-14,50.0
9999,2023-02-14,325.0
9995,2023-02-14,369.0
9997,2023-02-14,310.0
9996,2023-02-14,300.0
9998,2023-02-14,270.0
10003,2023-02-15,620.0
10004,2023-02-15,120.0
10005,2023-02-15,382.0
10006,2023-02-15,235.0
10007,2023-02-15,98.0
10008,2023-02-15,352.0
10009,2023-02-15,215.0
10013,2023-02-16,360.0
10012,2023-02-16,220.0
10014,2023-02-16,158.0
10010,2023-02-16,341.0
10011,2023-02-16,210.0
10015,2023-02-17,465.0
10016,2023-02-17,530.0
10017,2023-02-17,10.0
10018,2023-02-17,84.0
10019,2023-02-17,488.1
10020,2023-02-17,66.0
10021,2023-02-17,72.0
10022,2023-02-17,580.0
10023,2023-02-17,220.0
10024,2023-02-17,142.0
10025,2023-02-17,342.0
10032,2023-02-18,25.0
10031,2023-02-18,230.0
10030,2023-02-18,200.0
10029,2023-02-18,127.0
10028,2023-02-18,258.0
10027,2023-02-18,410.0
10026,2023-02-18,39.0
10040,2023-02-22,340.0
10039,2023-02-22,214.0
10037,2023-02-22,270.0
10038,2023-02-22,360.0
10035,2023-02-22,161.0
10034,2023-02-22,253.0
10033,2023-02-22,390.0
10036,2023-02-22,265.0
10048,2023-02-23,80.0
10052,2023-02-23,67.0
10051,2023-02-23,140.0
10050,2023-02-23,105.0
10049,2023-02-23,209.0
10047,2023-02-23,9.0
10045,2023-02-23,120.0
10044,2023-02-23,270.0
10043,2023-02-23,420.0
10042,2023-02-23,710.0
10041,2023-02-23,350.0
10046,2023-02-23,55.0
10061,2023-02-24,122.0
10062,2023-02-24,130.0
10060,2023-02-24,30.0
10059,2023-02-24,402.0
10058,2023-02-24,435.0
10057,2023-02-24,178.0
10056,2023-02-24,500.0
10055,2023-02-24,900.0
10054,2023-02-24,175.0
10053,2023-02-24,260.0
10072,2023-02-25,127.0
10071,2023-02-25,80.0
10070,2023-02-25,35.0
10069,2023-02-25,300.0
10068,2023-02-25,1530.0
10063,2023-02-25,370.0
10066,2023-02-25,130.0
10065,2023-02-25,245.0
10064,2023-02-25,240.0
10067,2023-02-25,255.0
10084,2023-02-27,230.0
10081,2023-02-27,80.0
10080,2023-02-27,156.0
10083,2023-02-27,308.0
10082,2023-02-27,99.0
10079,2023-02-27,240.0
10076,2023-02-27,75.0
10077,2023-02-27,117.0
10075,2023-02-27,335.0
10074,2023-02-27,181.0
10073,2023-02-27,137.0
10078,2023-02-27,200.0
10091,2023-02-28,35.0
10090,2023-02-28,225.0
10089,2023-02-28,90.0
10088,2023-02-28,231.0
10087,2023-02-28,335.0
10086,2023-02-28,330.0
10085,2023-02-28,1.0
10101,2023-03-01,291.0
10100,2023-03-01,21.0
10099,2023-03-01,277.7
10098,2023-03-01,203.3
10097,2023-03-01,398.9
10092,2023-03-01,247.9
10095,2023-03-01,69.0
10094,2023-03-01,31.0
10093,2023-03-01,273.0
10096,2023-03-01,5.0
10107,2023-03-02,194.0
10110,2023-03-02,267.0
10108,2023-03-02,212.0
10106,2023-03-02,19.0
10109,2023-03-02,324.0
10104,2023-03-02,1231.0
10103,2023-03-02,441.0
10102,2023-03-02,268.0
10105,2023-03-02,117.0
10116,2023-03-03,385.0
10115,2023-03-03,41.0
10114,2023-03-03,327.0
10117,2023-03-03,81.0
10112,2023-03-03,360.0
10111,2023-03-03,548.5
10113,2023-03-03,498.0
10118,2023-03-04,301.5
10119,2023-03-04,211.5
10120,2023-03-04,44.0
10121,2023-03-04,58.0
10130,2023-03-06,180.0
10133,2023-03-06,175.0
10134,2023-03-06,102.0
10132,2023-03-06,494.0
10131,2023-03-06,106.0
10129,2023-03-06,342.0
10123,2023-03-06,611.0
10127,2023-03-06,320.0
10126,2023-03-06,275.0
10125,2023-03-06,330.0
10124,2023-03-06,200.0
10122,2023-03-06,191.0
10128,2023-03-06,202.0
10141,2023-03-07,324.0
10144,2023-03-07,65.0
10143,2023-03-07,81.0
10142,2023-03-07,161.0
10140,2023-03-07,16.0
10137,2023-03-07,148.0
10138,2023-03-07,150.0
10139,2023-03-07,620.0
10135,2023-03-07,461.0
10136,2023-03-07,881.0
10145,2023-03-08,650.0
10146,2023-03-08,371.1
10147,2023-03-08,40.0
10148,2023-03-08,544.0
10149,2023-03-08,105.0
10150,2023-03-08,338.0
10151,2023-03-08,340.0
10152,2023-03-08,180.0
10153,2023-03-08,99.0
10161,2023-03-09,120.0
10160,2023-03-09,375.0
10158,2023-03-09,45.0
10159,2023-03-09,250.0
10156,2023-03-09,537.62
10155,2023-03-09,333.0
10154,2023-03-09,150.0
10157,2023-03-09,202.0
10171,2023-03-10,126.0
10170,2023-03-10,89.0
10169,2023-03-10,230.0
10168,2023-03-10,67.0
10167,2023-03-10,32.0
10166,2023-03-10,295.0
10164,2023-03-10,200.0
10163,2023-03-10,135.5
10162,2023-03-10,342.0
10165,2023-03-10,120.0
10177,2023-03-11,99.0
10178,2023-03-11,171.0
10176,2023-03-11,20.0
10175,2023-03-11,171.0
10174,2023-03-11,559.0
10173,2023-03-11,138.0
10172,2023-03-11,146.5
10193,2023-03-13,155.0
10192,2023-03-13,80.0
10190,2023-03-13,101.0
10189,2023-03-13,359.0
10188,2023-03-13,32.0
10187,2023-03-13,66.0
10186,2023-03-13,113.0
10191,2023-03-13,120.0
10184,2023-03-13,3.0
10183,2023-03-13,171.0
10182,2023-03-13,11.0
10181,2023-03-13,140.0
10180,2023-03-13,151.0
10179,2023-03-13,454.0
10185,2023-03-13,165.0
10204,2023-03-14,6.0
10203,2023-03-14,112.0
10202,2023-03-14,124.0
10201,2023-03-14,46.0
10200,2023-03-14,280.0
10197,2023-03-14,313.0
10198,2023-03-14,346.0
10196,2023-03-14,44.0
10195,2023-03-14,420.0
10194,2023-03-14,550.0
10199,2023-03-14,124.0
10210,2023-03-15,336.0
10211,2023-03-15,110.0
10209,2023-03-15,275.0
10205,2023-03-15,740.0
10207,2023-03-15,130.0
10206,2023-03-15,378.0
10208,2023-03-15,573.0
10212,2023-03-16,301.0
10213,2023-03-16,90.0
10214,2023-03-16,166.0
10215,2023-03-16,157.0
10216,2023-03-16,158.0
10222,2023-03-17,153.0
10221,2023-03-17,27.0
10220,2023-03-17,20.0
10217,2023-03-17,75.0
10218,2023-03-17,335.0
10219,2023-03-17,232.0
10228,2023-03-18,186.6
10229,2023-03-18,82.0
10227,2023-03-18,195.96
10226,2023-03-18,37.0
10225,2023-03-18,325.0
10224,2023-03-18,15.0
10223,2023-03-18,534.2
10237,2023-03-20,122.0
10236,2023-03-20,270.0
10234,2023-03-20,15.0
10235,2023-03-20,335.0
10232,2023-03-20,450.0
10231,2023-03-20,750.0
10230,2023-03-20,320.0
10233,2023-03-20,42.0
10245,2023-03-21,266.0
10249,2023-03-21,141.0
10248,2023-03-21,37.0
10247,2023-03-21,121.0
10246,2023-03-21,110.0
10244,2023-03-21,195.0
10238,2023-03-21,370.0
10242,2023-03-21,115.0
10241,2023-03-21,293.0
10240,2023-03-21,440.0
10239,2023-03-21,405.0
10243,2023-03-21,235.0
10258,2023-03-22,160.0
10257,2023-03-22,15.0
10255,2023-03-22,320.0
10254,2023-03-22,437.0
10256,2023-03-22,110.0
10252,2023-03-22,61.0
10251,2023-03-22,63.0
10250,2023-03-22,230.0
10253,2023-03-22,387.0
10259,2023-03-23,186.0
10260,2023-03-23,403.0
10261,2023-03-23,340.0
10262,2023-03-23,30.0
10263,2023-03-23,144.0
10264,2023-03-23,212.0
10265,2023-03-23,263.0
10269,2023-03-24,595.0
10268,2023-03-24,191.0
10270,2023-03-24,260.0
10266,2023-03-24,216.0
10267,2023-03-24,52.0
10271,2023-03-25,330.0
10272,2023-03-25,159.5
10273,2023-03-25,313.2
10274,2023-03-25,300.0
10275,2023-03-25,14.0
10283,2023-03-27,150.0
10282,2023-03-27,473.0
10281,2023-03-27,210.0
10280,2023-03-27,161.0
10279,2023-03-27,340.0
10278,2023-03-27,151.0
10277,2023-03-27,400.0
10276,2023-03-27,420.0
10294,2023-03-28,232.0
10293,2023-03-28,122.0
10292,2023-03-28,244.0
10291,2023-03-28,335.0
10290,2023-03-28,115.0
10285,2023-03-28,687.0
10288,2023-03-28,358.0
10287,2023-03-28,701.0
10286,2023-03-28,165.0
10289,2023-03-28,1120.0
10284,2023-03-28,340.0
10306,2023-03-29,73.0
10302,2023-03-29,281.0
10305,2023-03-29,92.0
10304,2023-03-29,410.0
10303,2023-03-29,180.0
10301,2023-03-29,226.0
10299,2023-03-29,22.0
10298,2023-03-29,77.0
10297,2023-03-29,98.0
10296,2023-03-29,18.0
10295,2023-03-29,185.0
10300,2023-03-29,240.0
10315,2023-03-30,125.0
10314,2023-03-30,180.0
10313,2023-03-30,36.0
10312,2023-03-30,122.0
10310,2023-03-30,150.0
10309,2023-03-30,99.0
10308,2023-03-30,207.0
10307,2023-03-30,380.0
10311,2023-03-30,82.0
10321,2023-03-31,258.0
10322,2023-03-31,200.0
10323,2023-03-31,150.0
10320,2023-03-31,175.0
10317,2023-03-31,280.0
10318,2023-03-31,24.0
10316,2023-03-31,117.0
10319,2023-03-31,343.0
10324,2023-04-01,320.0
10325,2023-04-01,136.5
10326,2023-04-01,1082.2
10327,2023-04-01,130.0
10328,2023-04-01,133.0
10329,2023-04-01,10.0
10340,2023-04-03,96.0
10339,2023-04-03,327.0
10338,2023-04-03,581.0
10337,2023-04-03,499.0
10336,2023-04-03,49.0
10333,2023-04-03,158.0
10334,2023-04-03,360.0
10332,2023-04-03,4.0
10331,2023-04-03,58.0
10330,2023-04-03,240.0
10335,2023-04-03,100.0
10341,2023-04-04,300.0
10342,2023-04-04,210.0
10343,2023-04-04,984.0
10344,2023-04-04,305.0
10345,2023-04-04,240.0
10346,2023-04-04,240.0
10347,2023-04-04,120.0
10353,2023-04-05,180.0
10352,2023-04-05,245.0
10351,2023-04-05,181.0
10349,2023-04-05,29.5
10348,2023-04-05,560.0
10350,2023-04-05,424.0
10362,2023-04-06,23.0
10361,2023-04-06,380.0
10360,2023-04-06,104.0
10358,2023-04-06,170.0
10359,2023-04-06,412.0
10356,2023-04-06,20.0
10355,2023-04-06,59.0
10354,2023-04-06,335.0
10357,2023-04-06,83.0
10372,2023-04-10,50.0
10371,2023-04-10,23.0
10370,2023-04-10,150.0
10369,2023-04-10,250.0
10368,2023-04-10,300.0
10366,2023-04-10,220.0
10365,2023-04-10,155.0
10364,2023-04-10,320.0
10363,2023-04-10,437.6
10367,2023-04-10,161.0
10388,2023-04-11,60.0
10387,2023-04-11,165.0
10386,2023-04-11,254.0
10385,2023-04-11,131.0
10384,2023-04-11,412.0
10382,2023-04-11,53.0
10381,2023-04-11,75.5
10383,2023-04-11,195.0
10379,2023-04-11,30.0
10378,2023-04-11,407.0
10377,2023-04-11,430.0
10376,2023-04-11,154.0
10375,2023-04-11,801.0
10374,2023-04-11,148.0
10373,2023-04-11,571.0
10380,2023-04-11,200.0
10393,2023-04-12,74.0
10392,2023-04-12,550.0
10389,2023-04-12,510.0
10390,2023-04-12,90.0
10391,2023-04-12,187.0
10399,2023-04-13,392.0
10401,2023-04-13,540.0
10400,2023-04-13,81.0
10398,2023-04-13,308.0
10396,2023-04-13,383.0
10397,2023-04-13,240.0
10395,2023-04-13,162.0
10394,2023-04-13,491.0
10412,2023-04-14,53.0
10410,2023-04-14,170.0
10409,2023-04-14,360.0
10408,2023-04-14,386.0
10411,2023-04-14,721.0
10405,2023-04-14,335.0
10404,2023-04-14,234.0
10403,2023-04-14,400.0
10402,2023-04-14,402.0
10406,2023-04-14,285.0
10407,2023-04-14,218.0
10417,2023-04-15,190.0
10419,2023-04-15,156.0
10418,2023-04-15,132.0
10416,2023-04-15,323.38
10414,2023-04-15,150.0
10413,2023-04-15,561.0
10415,2023-04-15,174.0
10427,2023-04-17,306.0
10429,2023-04-17,5.0
10428,2023-04-17,140.0
10426,2023-04-17,375.0
10425,2023-04-17,320.0
10423,2023-04-17,103.0
10422,2023-04-17,49.0
10421,2023-04-17,407.0
10420,2023-04-17,108.0
10424,2023-04-17,323.0
10437,2023-04-18,445.0
10435,2023-04-18,130.0
10436,2023-04-18,250.0
10434,2023-04-18,345.0
10430,2023-04-18,32.0
10432,2023-04-18,667.0
10431,2023-04-18,230.0
10433,2023-04-18,127.0
10447,2023-04-19,45.0
10446,2023-04-19,236.0
10445,2023-04-19,215.0
10444,2023-04-19,310.0
10443,2023-04-19,224.0
10441,2023-04-19,192.33333333333334
10440,2023-04-19,160.66666666666666
10439,2023-04-19,129.0
10438,2023-04-19,720.0
10442,2023-04-19,133.0
10454,2023-04-20,725.0
10456,2023-04-20,1420.0
10455,2023-04-20,40.0
10453,2023-04-20,761.0
10457,2023-04-20,420.0
10451,2023-04-20,425.0
10450,2023-04-20,162.0
10449,2023-04-20,210.0
10448,2023-04-20,296.0
10452,2023-04-20,162.0
10465,2023-04-21,858.0
10464,2023-04-21,118.0
10463,2023-04-21,69.0
10462,2023-04-21,498.0
10459,2023-04-21,46.0
10460,2023-04-21,437.0
10458,2023-04-21,321.0
10461,2023-04-21,530.0
10466,2023-04-22,140.0
10467,2023-04-22,29.5
10468,2023-04-22,420.0
10469,2023-04-22,230.0
10470,2023-04-22,20.0
10481,2023-04-24,41.0
10480,2023-04-24,320.0
10479,2023-04-24,50.0
10478,2023-04-24,107.0
10477,2023-04-24,140.0
10474,2023-04-24,440.0
10475,2023-04-24,610.0
10473,2023-04-24,741.0
10472,2023-04-24,107.0
10471,2023-04-24,259.0
10476,2023-04-24,365.0
10493,2023-04-25,196.0
10492,2023-04-25,422.0
10491,2023-04-25,95.0
10490,2023-04-25,196.0
10488,2023-04-25,463.0
10489,2023-04-25,146.0
10486,2023-04-25,21.0
10485,2023-04-25,530.0
10484,2023-04-25,148.0
10483,2023-04-25,336.0
10482,2023-04-25,201.0
10487,2023-04-25,220.0
10504,2023-04-26,170.0
10503,2023-04-26,141.0
10501,2023-04-26,401.0
10500,2023-04-26,583.0
10499,2023-04-26,169.0
10502,2023-04-26,500.0
10497,2023-04-26,9.0
10496,2023-04-26,69.0
10495,2023-04-26,240.0
10494,2023-04-26,350.0
10498,2023-04-26,84.0
10510,2023-04-27,38.0
10509,2023-04-27,200.0
10508,2023-04-27,400.0
10506,2023-04-27,320.0
10505,2023-04-27,963.0
10507,2023-04-27,85.0
